NUTS_ID,CROP_NAME,VARIABLE,AVG_VALUE,YEAR_MIN,YEAR_MAX,YEAR_COUNT,UNIT,SOURCE,LATITUDE,LONGITUDE
DEA13,Total wheat,Area,511.0,2007,2020,4,ha,NSI,51.44106256600003,7.020234559000073
DEA14,Total wheat,Area,744.25,2007,2020,4,ha,NSI,51.34789956900005,6.611825152000051
DEA15,Total wheat,Area,1695.5,2007,2020,4,ha,NSI,51.161796888000026,6.412661790000072
DEA16,Total wheat,Area,208.5,2007,2020,4,ha,NSI,51.412128050000035,6.861450655000056
DEA17,Total wheat,Area,58.25,2007,2020,4,ha,NSI,51.51298312900008,6.848408740000025
DEA18,Total wheat,Area,66.0,2007,2020,4,ha,NSI,51.17287889600004,7.229323469000065
DEA19,Total wheat,Area,117.5,2007,2020,4,ha,NSI,51.16092417900006,7.067550076000032
DEA1A,Total wheat,Area,276.75,2007,2020,4,ha,NSI,51.256112177000034,7.176820251000038
DEA1B,Total wheat,Area,9891.25,2007,2020,4,ha,NSI,51.61850183800004,6.234917750000022
DEA1C,Total wheat,Area,2595.75,2007,2020,4,ha,NSI,51.257537409000065,6.973563268000021
DEA1D,Total wheat,Area,8462.25,2007,2020,4,ha,NSI,51.15285840400003,6.647583294000071
DEA1E,Total wheat,Area,4278.0,2007,2020,4,ha,NSI,51.28697039100007,6.326440727000033
DEA1F,Total wheat,Area,5473.0,2007,2020,4,ha,NSI,51.62437316000006,6.63069533700002
DEA22,Total wheat,Area,162.75,2007,2020,4,ha,NSI,50.70177735300007,7.109973929000034
DEA23,Total wheat,Area,2312.5,2007,2020,4,ha,NSI,50.95386550200004,6.981357400000036
DEA24,Total wheat,Area,240.75,2007,2020,4,ha,NSI,51.05490644100007,6.988508090000039
DEA26,Total wheat,Area,16708.25,2007,2020,4,ha,NSI,50.82692574300006,6.445963148000033
DEA27,Total wheat,Area,11845.0,2007,2020,4,ha,NSI,50.90880400800006,6.720915193000053
DEA28,Total wheat,Area,8201.25,2007,2020,4,ha,NSI,50.53815091200005,6.641019026000038
DEA29,Total wheat,Area,10864.75,2007,2020,4,ha,NSI,51.052464547000056,6.171670773000073
DEA2A,Total wheat,Area,248.25,2007,2020,4,ha,NSI,51.02151400400004,7.52238008300003
DEA2B,Total wheat,Area,389.0,2007,2020,4,ha,NSI,51.02201452600008,7.191687767000076
DEA2C,Total wheat,Area,6326.0,2007,2020,4,ha,NSI,50.77263975800008,7.26261
DEA2D,Total wheat,Area,4180.25,2007,2020,4,ha,NSI,50.75805129200006,6.215529907000075
DEA31,Total wheat,Area,199.0,2007,2020,4,ha,NSI,51.56313068600008,6.912037618000056
DEA32,Total wheat,Area,79.5,2007,2020,4,ha,NSI,51.53349198400008,7.084891172000027
DEA33,Total wheat,Area,2643.25,2007,2020,4,ha,NSI,51.951780142000075,7.633170325000037
DEA34,Total wheat,Area,7406.25,2007,2020,4,ha,NSI,51.96624838900004,6.909330819000047
DEA35,Total wheat,Area,19378.5,2007,2020,4,ha,NSI,51.85177412300004,7.413558060000071
DEA36,Total wheat,Area,2696.5,2007,2020,4,ha,NSI,51.670968524000045,7.159529730000031
DEA37,Total wheat,Area,9504.0,2007,2020,4,ha,NSI,52.205781451000064,7.54764043800003
DEA38,Total wheat,Area,19160.75,2007,2020,4,ha,NSI,51.87029523400008,7.951812027000074
DEA41,Total wheat,Area,1214.5,2007,2020,4,ha,NSI,52.01662994800006,8.548759979000067
DEA42,Total wheat,Area,3976.25,2007,2020,4,ha,NSI,51.85732398700003,8.422417500000051
DEA43,Total wheat,Area,5478.5,2007,2020,4,ha,NSI,52.166021957000055,8.625651702000027
DEA44,Total wheat,Area,18746.0,2007,2020,4,ha,NSI,51.66255061600003,9.172609321000039
DEA45,Total wheat,Area,14323.75,2007,2020,4,ha,NSI,51.98379895100004,8.948312953000027
DEA46,Total wheat,Area,11069.5,2007,2020,4,ha,NSI,52.32261109600006,8.711233
DEA47,Total wheat,Area,10938.75,2007,2020,4,ha,NSI,51.66181795600005,8.714403076000053
DEA51,Total wheat,Area,501.0,2007,2020,4,ha,NSI,51.48136923800007,7.216575298000066
DEA52,Total wheat,Area,1399.5,2007,2020,4,ha,NSI,51.506346551000036,7.451988178000022
DEA53,Total wheat,Area,200.5,2007,2020,4,ha,NSI,51.35869388200007,7.522351603000061
DEA54,Total wheat,Area,3013.5,2007,2020,4,ha,NSI,51.673676544000045,7.819867412000065
DEA55,Total wheat,Area,112.0,2007,2020,4,ha,NSI,51.53024206300006,7.178067875000067
DEA56,Total wheat,Area,1134.5,2007,2020,4,ha,NSI,51.34744490000003,7.320543435000047
DEA57,Total wheat,Area,4160.75,2007,2020,4,ha,NSI,51.27103057700003,8.41721025000004
DEA58,Total wheat,Area,2125.0,2007,2020,4,ha,NSI,51.27136986100004,7.721468302000062
DEA59,Total wheat,Area,261.5,2007,2020,4,ha,NSI,51.079768597000054,7.953157020000049
DEA5A,Total wheat,Area,80.5,2007,2020,4,ha,NSI,50.93078001600003,8.193821244000048
DEA5B,Total wheat,Area,20970.0,2007,2020,4,ha,NSI,51.570095672000036,8.185712945000034
DEA5C,Total wheat,Area,6958.75,2007,2020,4,ha,NSI,51.54534560500008,7.730610750000039
DEB11,Total wheat,Area,796.0,2007,2016,3,ha,NSI,50.355211326000074,7.618082291000064
DEB12,Total wheat,Area,2812.3333333333335,2007,2016,3,ha,NSI,50.47991666900003,7.069113547000029
DEB13,Total wheat,Area,962.0,2007,2016,3,ha,NSI,50.79083138800007,7.740231001000041
DEB14,Total wheat,Area,7020.333333333333,2007,2016,3,ha,NSI,49.82541463200005,7.688500530000056
DEB15,Total wheat,Area,1691.0,2007,2016,3,ha,NSI,49.71127078200004,7.271978469000032
DEB17,Total wheat,Area,11309.333333333334,2007,2016,3,ha,NSI,50.33042969400003,7.33305651400002
DEB18,Total wheat,Area,1977.3333333333333,2007,2016,3,ha,NSI,50.54157128500003,7.45661025000004
DEB1A,Total wheat,Area,6555.666666666667,2007,2016,3,ha,NSI,50.26073307900003,7.840849311000056
DEB1B,Total wheat,Area,1952.3333333333333,2007,2016,3,ha,NSI,50.54964702500007,7.865176695000059
DEB1C,Total wheat,Area,3859.0,2007,2016,3,ha,NSI,50.13159168900006,7.164866972000027
DEB1D,Total wheat,Area,7206.0,2007,2016,3,ha,NSI,50.041526453000074,7.501009608000061
DEB21,Total wheat,Area,170.0,2007,2010,2,ha,NSI,49.77035150000006,6.669831131000024
DEB22,Total wheat,Area,3023.3333333333335,2007,2016,3,ha,NSI,49.92720746400005,6.96470527300005
DEB23,Total wheat,Area,6737.333333333333,2007,2016,3,ha,NSI,50.06809681400006,6.445887937000066
DEB24,Total wheat,Area,839.0,2007,2010,2,ha,NSI,50.23403562900006,6.768674477000047
DEB25,Total wheat,Area,3997.0,2007,2016,3,ha,NSI,49.65181476300006,6.712181999000052
DEB31,Total wheat,Area,454.6666666666667,2007,2016,3,ha,NSI,49.55152667200008,8.384618488000058
DEB32,Total wheat,Area,208.33333333333334,2007,2016,3,ha,NSI,49.43772579100005,7.723116793000031
DEB33,Total wheat,Area,213.0,2007,2016,3,ha,NSI,49.19726354000005,8.113799057000051
DEB34,Total wheat,Area,332.3333333333333,2007,2016,3,ha,NSI,49.48357363400004,8.406692426000063
DEB35,Total wheat,Area,1256.0,2007,2016,3,ha,NSI,49.98204325000006,8.248797125000067
DEB36,Total wheat,Area,268.3333333333333,2007,2016,3,ha,NSI,49.35413570800006,8.158485251000059
DEB37,Total wheat,Area,173.33333333333334,2007,2016,3,ha,NSI,49.20181556800003,7.584720058000073
DEB38,Total wheat,Area,141.33333333333334,2007,2016,3,ha,NSI,49.32086453200003,8.444313529000055
DEB39,Total wheat,Area,1356.6666666666667,2007,2016,3,ha,NSI,49.631194410000035,8.324595213000066
DEB3A,Total wheat,Area,600.3333333333334,2007,2016,3,ha,NSI,49.24700097300007,7.360629900000049
DEB3B,Total wheat,Area,9577.666666666666,2007,2016,3,ha,NSI,49.741972788000055,8.16010374700005
DEB3C,Total wheat,Area,2461.0,2007,2016,3,ha,NSI,49.45873115200004,8.114443570000049
DEB3D,Total wheat,Area,10380.333333333334,2007,2016,3,ha,NSI,49.623146649000034,7.915347015000066
DEB3E,Total wheat,Area,3152.6666666666665,2007,2016,3,ha,NSI,49.04753472900006,8.24074
DEB3F,Total wheat,Area,2416.6666666666665,2007,2016,3,ha,NSI,49.414290719000064,7.537950875000035
DEB3G,Total wheat,Area,3860.0,2007,2016,3,ha,NSI,49.549871609000036,7.467655981000064
DEB3H,Total wheat,Area,3181.0,2007,2016,3,ha,NSI,49.10003799100008,7.984600877000048
DEB3I,Total wheat,Area,2549.0,2007,2016,3,ha,NSI,49.40636845300003,8.370493344000067
DEB3J,Total wheat,Area,7012.333333333333,2007,2016,3,ha,NSI,49.94603818200005,8.067342749000034
DEB3K,Total wheat,Area,2859.0,2007,2016,3,ha,NSI,49.184634163000055,7.763076125000055
DED21,Total wheat,Area,872.75,2007,2020,4,ha,NSI,51.06965977300007,13.778160224000032
DED2C,Total wheat,Area,18819.75,2007,2020,4,ha,NSI,51.270641727000054,14.213049433000037
DED2D,Total wheat,Area,17104.5,2007,2020,4,ha,NSI,51.20735139800007,14.84258
DED2E,Total wheat,Area,22020.0,2007,2020,4,ha,NSI,51.243974336000065,13.49643111100005
DED2F,Total wheat,Area,12426.25,2007,2020,4,ha,NSI,50.884459793000076,13.869879500000025
DED41,Total wheat,Area,1295.5,2007,2020,4,ha,NSI,50.81048061300004,12.89900454800005
DED42,Total wheat,Area,3979.25,2007,2020,4,ha,NSI,50.60637058300006,12.942861295000057
DED43,Total wheat,Area,31742.25,2007,2020,4,ha,NSI,50.95697894700004,13.135910789000036
DED44,Total wheat,Area,6997.0,2007,2020,4,ha,NSI,50.480695225000034,12.22572066400005
DED45,Total wheat,Area,11064.0,2007,2020,4,ha,NSI,50.75747868800005,12.528045126000052
DED51,Total wheat,Area,2624.0,2007,2020,4,ha,NSI,51.320686237000075,12.38839418200007
DED52,Total wheat,Area,29523.5,2007,2020,4,ha,NSI,51.20705012700006,12.578702535000048
DED53,Total wheat,Area,29967.0,2007,2020,4,ha,NSI,51.539867005000076,12.701847250000071
DEE01,Total wheat,Area,823.0,2007,2020,4,ha,NSI,51.85377512500003,12.23329774800004
DEE02,Total wheat,Area,982.6666666666666,2010,2020,3,ha,NSI,51.478805874000045,11.971187600000064
DEE03,Total wheat,Area,2447.0,2007,2020,4,ha,NSI,52.109791760000064,11.653992857000048
DEE04,Total wheat,Area,12397.333333333334,2010,2020,3,ha,NSI,52.69165775500005,11.209139695000033
DEE05,Total wheat,Area,21363.0,2010,2020,3,ha,NSI,51.65394712400007,12.222691389000033
DEE06,Total wheat,Area,14035.25,2007,2020,4,ha,NSI,52.24650242100006,12.028725296000061
DEE07,Total wheat,Area,50558.25,2007,2020,4,ha,NSI,52.21878203700004,11.338260631000026
DEE08,Total wheat,Area,35937.25,2007,2020,4,ha,NSI,51.14279529800007,11.887329929000032
DEE09,Total wheat,Area,43444.5,2007,2020,4,ha,NSI,51.83646003100006,10.942644012000073
DEE0A,Total wheat,Area,27803.25,2007,2020,4,ha,NSI,51.53878560700008,11.336344255000029
DEE0B,Total wheat,Area,39832.75,2007,2020,4,ha,NSI,51.45464294000004,11.813903750000065
DEE0C,Total wheat,Area,44883.0,2007,2020,4,ha,NSI,51.84657787300006,11.651436700000033
DEE0D,Total wheat,Area,25767.75,2007,2020,4,ha,NSI,52.69751590200008,11.848695263000025
DEE0E,Total wheat,Area,11296.25,2007,2020,4,ha,NSI,51.82369585300006,12.68867318200006
DEF01,Total wheat,Area,63.0,2007,2007,1,ha,NSI,54.79004533700004,9.449945155000023
DEF02,Total wheat,Area,433.75,2007,2020,4,ha,NSI,54.33989524500004,10.132529753000028
DEF03,Total wheat,Area,1140.3333333333333,2007,2020,3,ha,NSI,53.876167501000054,10.719846639000025
DEF04,Total wheat,Area,119.0,2007,2007,1,ha,NSI,54.07593081500005,9.987646014000063
DEF05,Total wheat,Area,21089.75,2007,2020,4,ha,NSI,54.13111644800006,9.113435260000074
DEF06,Total wheat,Area,17216.5,2007,2020,4,ha,NSI,53.58344254600007,10.601795715000037
DEF07,Total wheat,Area,18906.333333333332,2007,2020,3,ha,NSI,54.62603605900006,8.96857489000007
DEF08,Total wheat,Area,33379.333333333336,2007,2020,3,ha,NSI,54.128667274000065,10.72231848000007
DEF09,Total wheat,Area,2959.75,2007,2020,4,ha,NSI,53.71178056900004,9.733272032000059
DEF0A,Total wheat,Area,19133.25,2007,2020,4,ha,NSI,54.21223537000003,10.339419698000029
DEF0B,Total wheat,Area,19051.0,2007,2020,4,ha,NSI,54.269517129000064,9.766365948000043
DEF0C,Total wheat,Area,16929.666666666668,2007,2020,3,ha,NSI,54.607789507000064,9.455534129000057
DEF0D,Total wheat,Area,10796.75,2007,2020,4,ha,NSI,53.918510326000046,10.127956022000035
DEF0E,Total wheat,Area,6479.666666666667,2007,2020,3,ha,NSI,53.91730547600008,9.500531918000036
DEF0F,Total wheat,Area,11710.75,2007,2020,4,ha,NSI,53.72969589100006,10.340132631000074
DEG01,Total wheat,Area,5652.0,2010,2016,2,ha,NSI,50.97052884000004,11.018971364000038
DEG02,Total wheat,Area,1563.0,2007,2020,2,ha,NSI,50.92312767000004,12.089000502000033
DEG05,Total wheat,Area,626.0,2020,2020,1,ha,NSI,50.97560703100004,11.321098808000045
DEG06,Total wheat,Area,14629.5,2007,2020,4,ha,NSI,51.38284138400007,10.263978278000025
DEG07,Total wheat,Area,12045.333333333334,2007,2016,3,ha,NSI,51.501781857000026,10.728891537000038
DEG09,Total wheat,Area,25993.0,2007,2020,4,ha,NSI,51.17960804300003,10.556472657000029
DEG0A,Total wheat,Area,26079.0,2007,2020,4,ha,NSI,51.32684087800004,10.974080170000036
DEG0B,Total wheat,Area,5107.0,2007,2020,4,ha,NSI,50.63680038900003,10.402171567000039
DEG0C,Total wheat,Area,15683.0,2007,2016,3,ha,NSI,50.91039074500003,10.699196488000041
DEG0D,Total wheat,Area,24633.0,2007,2020,4,ha,NSI,51.142888224000046,11.15307804300005
DEG0E,Total wheat,Area,6445.5,2007,2010,2,ha,NSI,50.43547119500005,10.730526605000023
DEG0F,Total wheat,Area,8836.333333333334,2007,2016,3,ha,NSI,50.73992183100006,10.967082232000052
DEG0G,Total wheat,Area,19869.666666666668,2010,2020,3,ha,NSI,51.04559829600004,11.550268750000043
DEG0H,Total wheat,Area,789.3333333333334,2010,2020,3,ha,NSI,50.43818650500003,11.100794794000024
DEG0I,Total wheat,Area,4104.666666666667,2007,2016,3,ha,NSI,50.63736127900006,11.318711779000068
DEG0J,Total wheat,Area,9439.5,2007,2020,2,ha,NSI,50.89985673400008,11.727245400000072
DEG0K,Total wheat,Area,9707.0,2007,2016,3,ha,NSI,50.57919163100007,11.727494977000049
DEG0L,Total wheat,Area,11755.0,2010,2010,1,ha,NSI,50.70252611900003,12.092731250000043
DEG0M,Total wheat,Area,13101.0,2007,2020,4,ha,NSI,50.95012434500006,12.399475345000042
DEG0N,Total wheat,Area,1665.5,2007,2020,2,ha,NSI,50.98831415400008,10.321135889000061
DEG0P,Total wheat,Area,7645.0,2007,2020,4,ha,NSI,50.890366536000045,10.21757774200006
DK011,Total wheat,Area,283.3333333333333,2006,2020,15,ha,Mixed,55.623957921000056,12.593401339000025
DK012,Total wheat,Area,1275.0,2006,2020,15,ha,Mixed,55.68534453400008,12.418993791000048
DK013,Total wheat,Area,12608.333333333334,2006,2020,15,ha,Mixed,55.912127671000064,12.293027016000053
DK014,Total wheat,Area,13420.0,2006,2020,15,ha,Mixed,55.12215200800006,14.921380913000064
DK021,Total wheat,Area,14583.333333333334,2006,2020,15,ha,Mixed,55.57970441800006,12.079873116000044
DK022,Total wheat,Area,131250.0,2006,2020,15,ha,Mixed,55.40822992000005,11.682269910000059
DK031,Total wheat,Area,75460.0,2006,2020,15,ha,Mixed,55.23793887200003,10.557118665000075
DK032,Total wheat,Area,96580.0,2006,2020,15,ha,Mixed,55.40383893600006,9.05686233800003
DK041,Total wheat,Area,61200.0,2006,2020,15,ha,Mixed,56.27161633400004,8.85763656100005
DK042,Total wheat,Area,106513.33333333333,2006,2020,15,ha,Mixed,56.213608675000046,10.017836645000045
DK050,Total wheat,Area,114240.0,2006,2020,15,ha,Mixed,57.27194091100006,9.952960314000052
EE001,Total wheat,Area,6981.066666666667,2006,2020,15,ha,Mixed,59.28420703100005,25.305263624000077
EE004,Total wheat,Area,16224.8,2006,2020,15,ha,Mixed,58.53931032300005,24.307592360000058
EE006,Total wheat,Area,38623.066666666666,2006,2020,15,ha,Mixed,59.05837710600008,25.626261603000046
EE007,Total wheat,Area,3825.5333333333333,2006,2020,15,ha,Mixed,59.17316154200006,27.335953183000072
EE008,Total wheat,Area,69535.8,2006,2020,15,ha,Mixed,58.24702210500004,26.495148610000058
EL301,Total wheat,Area,0.6666666666666666,2011,2019,9,ha,NSI,38.04506308300006,23.801218151000057
EL302,Total wheat,Area,0.0,2011,2019,9,ha,NSI,38.01918456800007,23.67422165800008
EL303,Total wheat,Area,0.0,2011,2019,9,ha,NSI,37.97913580300008,23.756617939000023
EL304,Total wheat,Area,0.0,2011,2019,9,ha,NSI,37.90163920900005,23.739508751000074
EL305,Total wheat,Area,1300.5492307692307,2009,2021,13,ha,NSI,37.895922272000064,23.94065044900003
EL306,Total wheat,Area,2179.483846153846,2009,2021,13,ha,NSI,38.08584553000003,23.396522617000073
EL307,Total wheat,Area,179.64272727272726,2009,2019,11,ha,NSI,36.24431128600003,22.98236102800007
EL411,Total wheat,Area,2613.90625,2006,2021,16,ha,NSI,39.19739609900006,26.018886295000073
EL412,Total wheat,Area,285.99375,2006,2021,16,ha,NSI,37.731322729000055,26.806026787000064
EL413,Total wheat,Area,139.225,2006,2021,16,ha,NSI,38.40774322900006,26.02647756400006
EL421,Total wheat,Area,2570.11875,2006,2021,16,ha,NSI,36.160075851000045,27.91473981300004
EL422,Total wheat,Area,179.26000000000002,2006,2021,15,ha,NSI,37.04717663800005,25.479950905000067
EL431,Total wheat,Area,922.95625,2006,2021,16,ha,NSI,35.146945164000044,25.133655833000034
EL432,Total wheat,Area,193.85625,2006,2021,16,ha,NSI,35.10758852600003,26.029143700000077
EL433,Total wheat,Area,39.36875,2006,2021,16,ha,NSI,35.26377449700004,24.599262104000047
EL434,Total wheat,Area,3.69375,2006,2021,16,ha,NSI,35.36029680400003,23.947832436000056
EL511,Total wheat,Area,41963.35,2006,2021,16,ha,NSI,41.203616941000064,26.15378167500006
EL512,Total wheat,Area,8716.13125,2006,2021,16,ha,NSI,41.15856264400003,24.89234934500007
EL513,Total wheat,Area,15521.55625,2006,2021,16,ha,NSI,41.11017269800004,25.503795187000037
EL514,Total wheat,Area,13575.74375,2006,2021,16,ha,NSI,41.31281270200003,24.203983949000076
EL515,Total wheat,Area,2980.6125,2006,2021,16,ha,NSI,40.97857864300005,24.340618251000024
EL521,Total wheat,Area,4572.55,2006,2021,16,ha,NSI,40.553970253000045,22.26057957000006
EL522,Total wheat,Area,45695.43125,2006,2021,16,ha,NSI,40.694998912000074,23.12522763000004
EL523,Total wheat,Area,59154.11875,2006,2021,16,ha,NSI,41.05271727600007,22.79778692800005
EL524,Total wheat,Area,10908.15,2006,2021,16,ha,NSI,40.89053170300008,22.131250795000028
EL525,Total wheat,Area,16651.71875,2006,2021,16,ha,NSI,40.269119439000065,22.428165011000033
EL526,Total wheat,Area,44688.05625,2006,2021,16,ha,NSI,41.08556350300006,23.537599215000057
EL527,Total wheat,Area,25853.725,2006,2021,16,ha,NSI,40.41278640000007,23.432379294000043
EL531,Total wheat,Area,60412.5375,2006,2021,16,ha,NSI,40.20231963300006,21.612594356000045
EL532,Total wheat,Area,10402.2,2006,2021,16,ha,NSI,40.46473375800008,21.148532765000027
EL533,Total wheat,Area,7411.5375,2006,2021,16,ha,NSI,40.754089186000044,21.429882361000068
EL541,Total wheat,Area,223.575,2006,2021,16,ha,NSI,39.237277376000065,20.966288490000068
EL542,Total wheat,Area,4.653333333333333,2006,2021,15,ha,NSI,39.52587942900004,20.401360383000053
EL543,Total wheat,Area,327.24375,2006,2021,16,ha,NSI,39.802114764000066,20.811299490000067
EL611,Total wheat,Area,28853.66875,2006,2021,16,ha,NSI,39.500762902000076,21.705656528000077
EL612,Total wheat,Area,83012.7125,2006,2021,16,ha,NSI,39.694297937000044,22.405503848000023
EL613,Total wheat,Area,15544.40625,2006,2021,16,ha,NSI,39.190278195000076,22.652330790000065
EL621,Total wheat,Area,553.2230769230769,2009,2021,13,ha,NSI,37.79232137400004,20.764225386000078
EL622,Total wheat,Area,2.2,2006,2019,14,ha,NSI,39.69835300600005,19.780473047000044
EL623,Total wheat,Area,299.58125,2006,2021,16,ha,NSI,38.24593517000005,20.545883667000055
EL624,Total wheat,Area,4.385714285714285,2006,2019,14,ha,NSI,38.712787578000075,20.649414704000037
EL631,Total wheat,Area,2380.85,2006,2021,16,ha,NSI,38.68492211700004,21.383353833000058
EL632,Total wheat,Area,3792.225,2006,2021,16,ha,NSI,38.053280330000064,21.939960991000078
EL633,Total wheat,Area,1476.0375,2006,2021,16,ha,NSI,37.72873815500003,21.57956430400003
EL641,Total wheat,Area,24115.39375,2006,2021,16,ha,NSI,38.36841915200006,23.090731918000074
EL642,Total wheat,Area,6867.29375,2006,2021,16,ha,NSI,38.532375202000026,23.74100614200006
EL643,Total wheat,Area,11.506666666666666,2006,2020,15,ha,NSI,38.98526818400006,21.69700058500007
EL644,Total wheat,Area,35353.54375,2006,2021,16,ha,NSI,39.01979564800007,22.250293991000035
EL645,Total wheat,Area,798.24375,2006,2021,16,ha,NSI,38.543884071000036,22.237083222000024
EL651,Total wheat,Area,3828.675,2006,2021,16,ha,NSI,37.53975333300008,22.496287667000047
EL652,Total wheat,Area,3290.05,2006,2021,16,ha,NSI,37.91771712600007,22.704442180000058
EL653,Total wheat,Area,408.99375,2006,2021,16,ha,NSI,37.039601065000056,22.312416979000034
ES111,Total wheat,Area,2167.125,2006,2021,16,ha,NSI,43.092951517000074,-8.478135606999956
ES112,Total wheat,Area,3542.8125,2006,2021,16,ha,NSI,43.01669366600004,-7.445208159999936
ES113,Total wheat,Area,8995.4375,2006,2021,16,ha,NSI,42.120148036000046,-7.538522578999959
ES114,Total wheat,Area,432.875,2006,2021,16,ha,NSI,42.433500871000035,-8.45127909799993
ES120,Total wheat,Area,48.23076923076923,2006,2020,13,ha,NSI,43.301705490000074,-5.997242473999961
ES130,Total wheat,Area,575.9230769230769,2006,2020,13,ha,NSI,43.18753086700008,-4.060605221999936
ES211,Total wheat,Area,23594.75,2006,2021,16,ha,NSI,42.85413003300005,-2.68156244599993
ES212,Total wheat,Area,2.0,2019,2021,3,ha,NSI,43.155962671000054,-2.186665069999947
ES213,Total wheat,Area,0.0,2020,2020,1,ha,NSI,43.257644921000065,-2.832762614999979
ES220,Total wheat,Area,73822.2,2006,2020,15,ha,NSI,42.71170005600004,-1.650812641999948
ES230,Total wheat,Area,31220.466666666667,2006,2020,15,ha,NSI,42.31321682500004,-2.433239081999943
ES241,Total wheat,Area,52719.3125,2006,2021,16,ha,NSI,42.21380274000006,-0.085942024999952
ES242,Total wheat,Area,36656.1875,2006,2021,16,ha,NSI,40.65106428100006,-0.834494914999937
ES243,Total wheat,Area,167733.6875,2006,2021,16,ha,NSI,41.60133516800005,-1.055001349999941
ES300,Total wheat,Area,20980.0,2007,2019,12,ha,NSI,40.50075956200004,-3.711936334999962
ES411,Total wheat,Area,31996.125,2006,2021,16,ha,NSI,40.57739213600007,-4.949231270999974
ES412,Total wheat,Area,206464.0625,2006,2021,16,ha,NSI,42.346032785000034,-3.585423712999955
ES413,Total wheat,Area,51907.25,2006,2021,16,ha,NSI,42.61785402600003,-5.835631150999973
ES414,Total wheat,Area,112095.5625,2006,2021,16,ha,NSI,42.357713011000044,-4.541028598999958
ES415,Total wheat,Area,64428.875,2006,2021,16,ha,NSI,40.814966249000065,-6.082740090999948
ES416,Total wheat,Area,64357.5,2006,2021,16,ha,NSI,41.175337841000044,-4.032784683999978
ES417,Total wheat,Area,97409.25,2006,2021,16,ha,NSI,41.61635556200008,-2.621906740999975
ES418,Total wheat,Area,78023.625,2006,2021,16,ha,NSI,41.65998476300007,-5.027406
ES419,Total wheat,Area,63330.125,2006,2021,16,ha,NSI,41.73083213700005,-5.973981025999933
ES421,Total wheat,Area,65574.625,2006,2021,16,ha,NSI,38.82411471900008,-1.982179580999968
ES422,Total wheat,Area,45735.5,2006,2021,16,ha,NSI,38.83733068300006,-3.894622249999941
ES423,Total wheat,Area,32874.375,2006,2021,16,ha,NSI,39.90287271700004,-2.212196469999981
ES424,Total wheat,Area,61595.25,2006,2021,16,ha,NSI,40.82148583800006,-2.648579050999956
ES425,Total wheat,Area,55439.5625,2006,2021,16,ha,NSI,39.901755268000045,-4.137003423999943
ES431,Total wheat,Area,76676.8125,2006,2021,16,ha,NSI,38.538518692000025,-6.028405124999949
ES432,Total wheat,Area,5918.4375,2006,2021,16,ha,NSI,39.724383999000054,-6.163345310999944
ES511,Total wheat,Area,21669.25,2006,2021,16,ha,NSI,41.70748995800005,1.971875148000038
ES512,Total wheat,Area,13843.125,2006,2021,16,ha,NSI,42.06036663900005,2.814179447000072
ES513,Total wheat,Area,48010.25,2006,2021,16,ha,NSI,42.03990056300006,1.049181889000067
ES514,Total wheat,Area,6521.8125,2006,2021,16,ha,NSI,41.09051713100007,0.811858603000076
ES521,Total wheat,Area,1572.5625,2006,2021,16,ha,NSI,38.484999593000055,-0.578257937999979
ES522,Total wheat,Area,746.625,2006,2021,16,ha,NSI,40.242792390000034,-0.125874889999977
ES523,Total wheat,Area,1951.1875,2006,2021,16,ha,NSI,39.355119126000034,-0.778290407999975
ES611,Total wheat,Area,2605.1875,2006,2021,16,ha,NSI,37.210875429000055,-2.312152245999926
ES612,Total wheat,Area,69171.1875,2006,2021,16,ha,NSI,36.545111838000025,-5.774658844999976
ES613,Total wheat,Area,84308.25,2006,2021,16,ha,NSI,37.99173433200008,-4.807134307999945
ES614,Total wheat,Area,13269.125,2006,2021,16,ha,NSI,37.31087439400005,-3.253068299999939
ES615,Total wheat,Area,15762.5625,2006,2021,16,ha,NSI,37.56997933200006,-6.856212962999962
ES616,Total wheat,Area,10876.3125,2006,2021,16,ha,NSI,38.017815616000064,-3.44492132299996
ES617,Total wheat,Area,23368.0625,2006,2021,16,ha,NSI,36.82222931500007,-4.713850245999936
ES618,Total wheat,Area,167989.5,2006,2021,16,ha,NSI,37.427420606000055,-5.699421627999925
ES620,Total wheat,Area,7564.8,2006,2020,15,ha,NSI,37.99989478600003,-1.490742157999932
ES703,Total wheat,Area,,2010,2015,6,ha,NSI,27.72086626400005,-18.021823131999952
ES704,Total wheat,Area,24.576666666666668,2013,2015,3,ha,NSI,28.44338820300004,-13.993829864999952
ES705,Total wheat,Area,31.453333333333333,2013,2015,3,ha,NSI,27.95874277000007,-15.585428930999967
ES706,Total wheat,Area,1.6049999999999998,2010,2015,6,ha,NSI,28.118197845000054,-17.231964983999944
ES707,Total wheat,Area,9.586666666666666,2010,2015,6,ha,NSI,28.694147888000032,-17.85928217399993
ES708,Total wheat,Area,17.97,2013,2015,3,ha,NSI,29.011783716000025,-13.651950323999927
ES709,Total wheat,Area,159.685,2010,2015,6,ha,NSI,28.245655233000036,-16.564575257999934
FI193,Total wheat,Area,1813.3333333333333,2006,2020,15,ha,NSI,62.530410998000036,25.42298050900007
FI194,Total wheat,Area,11966.666666666666,2006,2020,15,ha,NSI,62.72846377400003,23.058557561000043
FI195,Total wheat,Area,7694.1,2006,2020,10,ha,NSI,63.06754606700008,22.171374954000044
