,lon,lat,precip_additive,precip_mean
1099,34.479275,30.991384,1702.0963,89.58401579
1100,34.796896,30.991384,1715.6968,90.29983158
1101,35.114517,30.991384,1530.5977,80.55777368
1102,35.432138,30.991384,1392.1976,73.27355789
1103,-9.987665,31.309005,3701.0059,194.7897842
1104,-9.670044,31.309005,3803.211,200.169
1105,-9.352423,31.309005,3673.3096,193.3320842
1106,-9.034802,31.309005,3490.1091,183.6899526
1107,-8.717181,31.309005,3328.3152,175.1744842
1108,-8.39956,31.309005,3377.7039,177.7738895
1109,-8.081939,31.309005,3544.7102,186.5636947
1110,-7.764318,31.309005,3753.9128,197.5743579
1111,-7.446697,31.309005,3615.7083,190.3004368
1112,-7.129076,31.309005,3187.1033,167.7422789
1113,-6.811455,31.309005,2966.108,156.1109474
1114,-6.493834,31.309005,2683.8987,141.2578263
1115,-6.176213,31.309005,2233.7966,117.5682421
1116,-5.858592,31.309005,1809.4928,95.23646316
1117,-5.540971,31.309005,1368.0977,72.00514211
1118,-5.22335,31.309005,1249.5983,65.76833158
1119,-4.905729,31.309005,1292.299,68.01573684
1120,-4.588108,31.309005,1184.2991,62.33153158
1121,-4.270487,31.309005,1084.0995,57.05786842
1122,-3.952866,31.309005,1059.4988,55.76309474
1123,-3.635245,31.309005,850.0992,44.74206316
1124,-3.317624,31.309005,758.8995,39.94207895
1125,-3.000003,31.309005,1054.0989,55.47888947
1126,-2.682382,31.309005,1094.7987,57.62098421
1127,-2.364761,31.309005,1183.8981,62.31042632
1128,-2.04714,31.309005,1155.2982,60.80516842
1129,-1.729519,31.309005,1032.799,54.35784211
1130,-1.411898,31.309005,929.6991,48.93153158
1131,-1.094277,31.309005,693.19965,36.48419211
1132,-0.776656,31.309005,596.4004,31.38949474
1133,-0.459035,31.309005,568.20044,29.90528632
1134,-0.141414,31.309005,535.0003,28.15791053
1135,0.176207,31.309005,502.30063,26.43687526
1136,0.493828,31.309005,493.80057,25.98950368
1137,0.811449,31.309005,479.70044,25.24739158
1138,1.12907,31.309005,459.40042,24.17896947
1139,1.446691,31.309005,432.6005,22.76844737
1140,1.764312,31.309005,408.50034,21.50001789
1141,2.081933,31.309005,395.40012,20.81053263
1142,2.399554,31.309005,432.10046,22.74212947
1143,2.717175,31.309005,443.60043,23.34739105
1144,3.034796,31.309005,442.0002,23.26316842
1145,3.352417,31.309005,386.70044,20.35265474
1146,3.670038,31.309005,330.60037,17.40001947
1147,3.987659,31.309005,304.00034,16.00001789
1148,4.30528,31.309005,293.60025,15.45264474
1149,4.622901,31.309005,290.10034,15.26843895
1150,4.940522,31.309005,315.40018,16.60000947
1151,5.258143,31.309005,357.40015,18.81053421
1152,5.575764,31.309005,368.30032,19.38422737
1153,5.893385,31.309005,382.3004,20.12107368
1154,6.211006,31.309005,378.70026,19.93159263
1155,6.528627,31.309005,354.00034,18.63159684
1156,6.846248,31.309005,334.0004,17.57896842
1157,7.163869,31.309005,281.50024,14.81580211
1158,7.48149,31.309005,248.50015,13.07895526
1159,7.799111,31.309005,273.20016,14.37895579
1160,8.116732,31.309005,297.60022,15.66316947
1161,8.434353,31.309005,366.50034,19.28949158
1162,8.751974,31.309005,407.80048,21.46318316
1163,9.069595,31.309005,449.2005,23.64213158
1164,9.387216,31.309005,492.90057,25.94213526
1165,9.704837,31.309005,579.3003,30.48948947
1166,10.022458,31.309005,657.3007,34.59477368
1167,10.340079,31.309005,809.6,42.61052632
1168,10.6577,31.309005,915.79987,48.19999316
1169,10.975321,31.309005,904.89923,47.62627526
1170,11.292942,31.309005,873.49976,45.97367158
1171,11.610563,31.309005,838.30054,44.12108105
1172,11.928184,31.309005,889.4,46.81052632
1173,12.245805,31.309005,951.59863,50.08413842
1174,12.563426,31.309005,1042.4993,54.86838421
1175,12.881047,31.309005,1212.8993,63.83680526
1176,13.198668,31.309005,1144.1997,60.22103684
1177,13.516289,31.309005,859.69995,45.24736579
1178,13.83391,31.309005,714.19965,37.58945526
1179,14.151531,31.309005,698.2996,36.75261053
1180,14.469152,31.309005,686.7998,36.14735789
1181,14.786773,31.309005,689.30035,36.27896579
1182,15.104394,31.309005,730.89966,38.46840316
1183,15.422015,31.309005,942.8971,49.62616316
1184,15.739636,31.309005,1219.696,64.19452632
1185,16.057257,31.309005,1378.695,72.56289474
1186,16.374878,31.309005,1659.7952,87.35764211
1187,16.692499,31.309005,2192.0942,115.3733789
1188,17.01012,31.309005,1657.7942,87.25232632
1189,19.868709,31.309005,1702.2971,89.59458421
1190,20.18633,31.309005,1505.5961,79.2419
1191,20.503951,31.309005,1058.498,55.71042105
1192,20.821572,31.309005,792.2984,41.69991579
1193,21.139193,31.309005,519.40106,27.33689789
1194,21.456814,31.309005,462.0007,24.31582632
1195,21.774435,31.309005,397.10052,20.90002737
1196,22.092056,31.309005,358.80026,18.88422421
1197,22.409677,31.309005,345.6005,18.1895
1198,22.727298,31.309005,348.00027,18.31580368
1199,23.044919,31.309005,379.50052,19.97371158
1200,23.36254,31.309005,432.80106,22.77900316
1201,23.680161,31.309005,473.0007,24.89477368
1202,23.997782,31.309005,502.20068,26.43161474
1203,24.315403,31.309005,528.2004,27.80002105
1204,24.633024,31.309005,527.6007,27.76845789
1205,24.950645,31.309005,552.20026,29.06317158
1206,25.268266,31.309005,611.49927,32.18417211
1207,25.585887,31.309005,646.79944,34.04207579
1208,25.903508,31.309005,641.49945,33.76312895
1209,26.221129,31.309005,756.8992,39.8368
1210,26.53875,31.309005,999.89923,52.62627526
1211,26.856371,31.309005,1325.4958,69.76293684
1212,27.173992,31.309005,1544.7965,81.30507895
1213,27.491613,31.309005,1383.8986,72.83676842
1214,27.809234,31.309005,1425.9965,75.05244737
1215,29.71496,31.309005,2480.4998,130.5526211
1216,30.032581,31.309005,2547.4026,134.0738211
1217,30.350202,31.309005,2248.7988,118.3578316
1218,30.667823,31.309005,1872.3962,98.54716842
1219,30.985444,31.309005,1473.5955,77.55765789
1220,31.303065,31.309005,1204.9971,63.4209
1221,31.620686,31.309005,1078.1979,56.74725789
1222,31.938307,31.309005,1106.3976,58.23145263
1223,32.255928,31.309005,1077.998,56.73673684
1224,32.573549,31.309005,1109.8983,58.4157
1225,32.89117,31.309005,1281.2983,67.43675263
1226,33.208791,31.309005,1518.897,79.94194737
1227,33.526412,31.309005,1456.5969,76.66299474
1228,33.844033,31.309005,1601.7957,84.30503684
1229,34.161654,31.309005,2142.3948,112.7576211
1230,34.479275,31.309005,2975.2014,156.5895474
1231,34.796896,31.309005,3060.0024,161.0527579
1232,35.114517,31.309005,2761.9014,145.3632316
1233,35.432138,31.309005,2162.798,113.8314737
1234,-9.670044,31.626626,4082.9128,214.8901474
1235,-9.352423,31.626626,3922.4077,206.4425105
1236,-9.034802,31.626626,3665.61,192.9268421
1237,-8.717181,31.626626,3343.6086,175.9794
1238,-8.39956,31.626626,3239.5054,170.5002842
1239,-8.081939,31.626626,3270.106,172.1108421
1240,-7.764318,31.626626,3487.8083,183.5688579
1241,-7.446697,31.626626,3825.6072,201.3477474
1242,-7.129076,31.626626,4033.708,212.3004211
1243,-6.811455,31.626626,4135.9165,217.6798158
1244,-6.493834,31.626626,3877.8088,204.0952
1245,-6.176213,31.626626,3255.1099,171.3215737
1246,-5.858592,31.626626,2530.5027,133.1843526
1247,-5.540971,31.626626,2034.5907,107.0837211
1248,-5.22335,31.626626,1876.0939,98.74178421
1249,-4.905729,31.626626,1638.6952,86.24711579
1250,-4.588108,31.626626,1509.7966,79.46297895
1251,-4.270487,31.626626,1388.2974,73.06828421
1252,-3.952866,31.626626,1259.9989,66.31573158
1253,-3.635245,31.626626,1131.0985,59.5315
1254,-3.317624,31.626626,1033.0991,54.37363684
1255,-3.000003,31.626626,1173.6982,61.77358947
1256,-2.682382,31.626626,1232.898,64.88936842
1257,-2.364761,31.626626,1331.5989,70.08415263
1258,-2.04714,31.626626,1265.1975,66.58934211
1259,-1.729519,31.626626,1147.498,60.39463158
1260,-1.411898,31.626626,1046.698,55.08936842
1261,-1.094277,31.626626,798.1985,42.01044737
1262,-0.776656,31.626626,689.8996,36.31050526
1263,-0.459035,31.626626,675.7996,35.5684
1264,-0.141414,31.626626,624.0003,32.84212105
1265,0.176207,31.626626,575.1005,30.26844737
1266,0.493828,31.626626,549.00037,28.89475632
1267,0.811449,31.626626,542.7001,28.56316316
1268,1.12907,31.626626,528.3003,27.80527895
1269,1.446691,31.626626,485.20062,25.53687474
1270,1.764312,31.626626,447.50037,23.55265105
1271,2.081933,31.626626,414.00043,21.78949632
1272,2.399554,31.626626,395.40048,20.81055158
1273,2.717175,31.626626,402.3005,21.17371053
1274,3.034796,31.626626,447.80057,23.56845105
1275,3.352417,31.626626,550.3006,28.96318947
1276,3.670038,31.626626,574.3005,30.22634211
1277,3.987659,31.626626,537.70044,28.30002316
1278,4.30528,31.626626,469.60068,24.71582526
1279,4.622901,31.626626,388.80032,20.46317474
1280,4.940522,31.626626,384.1003,20.21580526
1281,5.258143,31.626626,425.30026,22.38422421
1282,5.575764,31.626626,450.40048,23.70528842
1283,5.893385,31.626626,471.30045,24.80528684
1284,6.211006,31.626626,488.20035,25.69475526
1285,6.528627,31.626626,427.3004,22.48949474
1286,6.846248,31.626626,381.70032,20.08949053
1287,7.163869,31.626626,341.8004,17.98949474
1288,7.48149,31.626626,307.6001,16.18947895
1289,7.799111,31.626626,337.90024,17.78422316
1290,8.116732,31.626626,358.4003,18.86317368
1291,8.434353,31.626626,440.00043,23.15791737
1292,8.751974,31.626626,472.3002,24.85790526
1293,9.069595,31.626626,530.5003,27.92106842
1294,9.387216,31.626626,583.10034,30.68949158
1295,9.704837,31.626626,681.2001,35.85263684
1296,10.022458,31.626626,816.8994,42.99470526
1297,10.340079,31.626626,1008.2991,53.06837368
1298,10.6577,31.626626,1160.7991,61.09468947
1299,10.975321,31.626626,1182.798,62.25252632
1300,11.292942,31.626626,1129.3987,59.44203684
1301,11.610563,31.626626,1181.5983,62.18938421
1302,11.928184,31.626626,1230.1984,64.74728421
1303,12.245805,31.626626,1470.0973,77.37354211
1304,12.563426,31.626626,1578.6982,83.08937895
1305,12.881047,31.626626,1578.598,83.08410526
1306,13.198668,31.626626,1484.3988,78.12625263
1307,13.516289,31.626626,1262.1993,66.43154211
1308,13.83391,31.626626,1041.8997,54.83682632
1309,14.151531,31.626626,918.99884,48.36836
1310,14.469152,31.626626,1000.1988,52.64204211
1311,14.786773,31.626626,1080.9985,56.89465789
1312,15.104394,31.626626,1191.7961,62.72611053
1313,15.422015,31.626626,1420.4957,74.76293158
1314,15.739636,31.626626,1335.3939,70.28388947
1315,19.868709,31.626626,2109.393,111.0206842
1316,20.18633,31.626626,1699.0961,89.42611053
1317,20.503951,31.626626,1417.1964,74.58928421
1318,20.821572,31.626626,1233.7968,64.93667368
1319,21.139193,31.626626,1033.2974,54.38407368
1320,21.456814,31.626626,656.5993,34.55785789
1321,21.774435,31.626626,489.00095,25.73689211
1322,22.092056,31.626626,469.3006,24.70003158
1323,22.409677,31.626626,447.60052,23.55792211
1324,22.727298,31.626626,491.5009,25.86846842
1325,23.044919,31.626626,626.50024,32.97369684
1326,23.36254,31.626626,734.40015,38.65263947
1327,23.680161,31.626626,833.1989,43.85257368
1328,23.997782,31.626626,847.39886,44.59994
1329,24.315403,31.626626,941.19904,49.53679158
1330,24.633024,31.626626,860.99835,45.31570263
1331,24.950645,31.626626,823.5986,43.34729474
1332,25.268266,31.626626,838.79816,44.14727158
1333,25.585887,31.626626,944.8989,49.73152105
1334,25.903508,31.626626,1043.9989,54.94731053
1335,26.221129,31.626626,853.3998,44.91577895
1336,26.53875,31.626626,1142.1978,60.11567368
1337,26.856371,31.626626,1360.7981,71.62095263
1338,30.350202,31.626626,2548.0989,134.1104684
1339,30.667823,31.626626,2270.3987,119.4946684
1340,30.985444,31.626626,2041.495,107.4471053
1341,31.303065,31.626626,1542.8959,81.20504737
1342,31.620686,31.626626,1235.3964,65.02086316
1343,31.938307,31.626626,1350.9962,71.10506316
1344,34.479275,31.626626,4620.105,243.1634211
1345,34.796896,31.626626,4957.7075,260.9319737
1346,35.114517,31.626626,4448.904,234.1528421
1347,35.432138,31.626626,3227.404,169.8633684
1348,-9.670044,31.944247,4144.2114,218.1163895
1349,-9.352423,31.944247,4058.9077,213.6267211
1350,-9.034802,31.944247,3971.51,209.0268421
1351,-8.717181,31.944247,3592.1064,189.0582316
1352,-8.39956,31.944247,3353.1091,176.4794263
1353,-8.081939,31.944247,3170.1074,166.8477579
1354,-7.764318,31.944247,3216.7043,169.3002263
1355,-7.446697,31.944247,3415.2073,179.7477526
1356,-7.129076,31.944247,3827.8093,201.4636474
1357,-6.811455,31.944247,4330.315,227.9113158
1358,-6.493834,31.944247,4440.4185,233.7062368
1359,-6.176213,31.944247,4215.1157,221.8481947
1360,-5.858592,31.944247,3739.4133,196.8112263
1361,-5.540971,31.944247,3163.404,166.4949474
1362,-5.22335,31.944247,2685.7002,141.3526421
1363,-4.905729,31.944247,2190.9927,115.3154053
1364,-4.588108,31.944247,1981.1943,104.2733842
1365,-4.270487,31.944247,1759.4941,92.60495263
1366,-3.952866,31.944247,1471.896,77.46821053
1367,-3.635245,31.944247,1332.6971,70.14195263
1368,-3.317624,31.944247,1144.9974,60.26302105
1369,-3.000003,31.944247,1202.9965,63.31560526
1370,-2.682382,31.944247,1278.8982,67.31043158
1371,-2.364761,31.944247,1317.3971,69.33668947
1372,-2.04714,31.944247,1293.4965,68.07876316
1373,-1.729519,31.944247,1237.1975,65.11565789
1374,-1.411898,31.944247,1025.3984,53.96833684
1375,-1.094277,31.944247,1142.7968,60.1472
1376,-0.776656,31.944247,1144.2971,60.22616316
1377,-0.459035,31.944247,1372.3972,72.23143158
1378,-0.141414,31.944247,1082.5969,56.97878421
1379,0.176207,31.944247,735.499,38.71047368
1380,0.493828,31.944247,634.00024,33.36843368
1381,0.811449,31.944247,619.50024,32.60527579
1382,1.12907,31.944247,589.50006,31.02631895
1383,1.446691,31.944247,556.20013,29.27369105
1384,1.764312,31.944247,509.30078,26.80530421
1385,2.081933,31.944247,481.60056,25.34739789
1386,2.399554,31.944247,451.4006,23.75792632
1387,2.717175,31.944247,512.3007,26.96319474
1388,3.034796,31.944247,642.9,33.83684211
1389,3.352417,31.944247,670.6001,35.29474211
1390,3.670038,31.944247,675.2998,35.54209474
1391,3.987659,31.944247,642.60016,33.82106105
1392,4.30528,31.944247,599.00055,31.52634474
1393,4.622901,31.944247,514.9008,27.10004211
1394,4.940522,31.944247,453.50055,23.86845
1395,5.258143,31.944247,519.8006,27.35792632
1396,5.575764,31.944247,529.2003,27.85264737
1397,5.893385,31.944247,506.9007,26.67898421
1398,6.211006,31.944247,497.30063,26.17371737
1399,6.528627,31.944247,458.40057,24.12634579
1400,6.846248,31.944247,424.40033,22.33685947
1401,7.163869,31.944247,376.30045,19.80528684
1402,7.48149,31.944247,349.00027,18.36843526
1403,7.799111,31.944247,388.2002,20.43158947
1404,8.116732,31.944247,427.60025,22.50527632
1405,8.434353,31.944247,494.80035,26.04212368
1406,8.751974,31.944247,512.9005,26.99476316
1407,9.069595,31.944247,555.5002,29.23685263
1408,9.387216,31.944247,602.60034,31.71580737
1409,9.704837,31.944247,751.7994,39.56838947
1410,10.022458,31.944247,875.89935,46.09996579
1411,10.340079,31.944247,1034.2988,54.43677895
1412,10.6577,31.944247,1209.9988,63.68414737
1413,10.975321,31.944247,1346.8973,70.88933158
1414,11.292942,31.944247,1304.297,68.64721053
1415,11.610563,31.944247,1371.7964,72.19981053
1416,11.928184,31.944247,1643.498,86.49989474
1417,12.245805,31.944247,1992.597,104.8735263
1418,12.563426,31.944247,2274.4968,119.7103579
1419,12.881047,31.944247,2260.7964,118.9892842
1420,13.198668,31.944247,2045.6964,107.6682316
1421,13.516289,31.944247,1787.1953,94.06291053
1422,13.83391,31.944247,1612.6969,84.87878421
1423,14.151531,31.944247,1505.197,79.22089474
1424,14.469152,31.944247,1614.6953,84.98396316
1425,14.786773,31.944247,1687.5933,88.8207
1426,15.104394,31.944247,1790.895,94.25763158
1427,15.422015,31.944247,1985.1962,104.4840105
1428,19.868709,31.944247,2530.0981,133.1630579
1429,20.18633,31.944247,2516.497,132.4472105
1430,20.503951,31.944247,2242.3965,118.0208684
1431,20.821572,31.944247,1916.9948,100.8944632
1432,21.139193,31.944247,1590.7936,83.72597895
1433,21.456814,31.944247,1138.2977,59.91040526
1434,21.774435,31.944247,995.89685,52.41562368
1435,22.092056,31.944247,812.4978,42.76304211
1436,22.409677,31.944247,749.29877,39.43677737
1437,22.727298,31.944247,789.49896,41.55257684
1438,23.044919,31.944247,1017.0972,53.53143158
1439,23.36254,31.944247,1226.7977,64.5683
1440,23.680161,31.944247,1450.3958,76.33662105
1441,23.997782,31.944247,1595.9946,83.99971579
1442,24.315403,31.944247,1577.0968,83.00509474
1443,24.633024,31.944247,1514.0956,79.68924211
1444,24.950645,31.944247,1433.0961,75.42611053
1445,34.479275,31.944247,6613.6167,348.0850895
1446,34.796896,31.944247,7411.917,390.1008947
1447,35.114517,31.944247,6285.1133,330.7954368
1448,35.432138,31.944247,4447.7085,234.0899211
1449,-9.352423,32.261868,4401.306,231.6476842
1450,-9.034802,32.261868,4218.207,222.0108947
1451,-8.717181,32.261868,3806.8064,200.3582316
1452,-8.39956,32.261868,3530.313,185.8059474
1453,-8.081939,32.261868,3230.611,170.0321579
1454,-7.764318,32.261868,3240.7078,170.5635684
1455,-7.446697,32.261868,3484.3088,183.3846737
1456,-7.129076,32.261868,3831.6133,201.6638579
1457,-6.811455,32.261868,4319.513,227.3427895
1458,-6.493834,32.261868,4944.7227,260.2485632
1459,-6.176213,32.261868,5179.9297,272.6278789
1460,-5.858592,32.261868,4630.821,243.7274211
1461,-5.540971,32.261868,4044.5146,212.8691895
1462,-5.22335,32.261868,3426.2114,180.3269158
1463,-4.905729,32.261868,2883.103,151.7422632
1464,-4.588108,32.261868,2365.196,124.484
1465,-4.270487,32.261868,2054.1936,108.1154526
1466,-3.952866,32.261868,1823.0927,95.95224737
1467,-3.635245,32.261868,1578.8947,83.09972105
1468,-3.317624,32.261868,1267.997,66.73668421
1469,-3.000003,32.261868,1122.3981,59.07358421
1470,-2.682382,32.261868,1355.0966,71.32087368
1471,-2.364761,32.261868,1376.4957,72.44714211
1472,-2.04714,32.261868,1298.2979,68.33146842
1473,-1.729519,32.261868,1248.1971,65.69458421
1474,-1.411898,32.261868,1516.4946,79.81550526
1475,-1.094277,32.261868,1688.7955,88.88397368
1476,-0.776656,32.261868,1702.2957,89.59451053
1477,-0.459035,32.261868,1656.7953,87.19975263
1478,-0.141414,32.261868,1578.3948,83.07341053
1479,0.176207,32.261868,1442.196,75.90505263
1480,0.493828,32.261868,807.2993,42.48943684
1481,0.811449,32.261868,749.9998,39.47367368
1482,1.12907,32.261868,694.8999,36.57367895
1483,1.446691,32.261868,659.5003,34.71054211
1484,1.764312,32.261868,618.2003,32.53685789
1485,2.081933,32.261868,574.20013,30.22105947
1486,2.399554,32.261868,588.50006,30.97368737
1487,2.717175,32.261868,755.799,39.77889474
1488,3.034796,32.261868,862.79834,45.41043895
1489,3.352417,32.261868,911.59784,47.97883368
1490,3.670038,32.261868,905.3978,47.65251579
1491,3.987659,32.261868,798.0993,42.00522632
1492,4.30528,32.261868,676.1001,35.58421579
1493,4.622901,32.261868,620.3004,32.64738947
1494,4.940522,32.261868,511.30066,26.91056105
1495,5.258143,32.261868,510.70053,26.87897526
1496,5.575764,32.261868,531.9006,27.99476842
1497,5.893385,32.261868,541.30066,28.48950842
1498,6.211006,32.261868,522.2007,27.48424737
1499,6.528627,32.261868,493.10065,25.95266579
1500,6.846248,32.261868,446.60065,23.50529737
1501,7.163869,32.261868,384.1004,20.21581053
1502,7.48149,32.261868,391.8003,20.62106842
1503,7.799111,32.261868,420.6004,22.13686316
1504,8.116732,32.261868,472.90036,24.88949263
1505,8.434353,32.261868,520.80054,27.41055474
1506,8.751974,32.261868,558.3004,29.38423158
1507,9.069595,32.261868,568.9004,29.94212632
1508,9.387216,32.261868,690.4994,36.34207368
1509,9.704837,32.261868,799.7997,42.09472105
1510,10.022458,32.261868,965.6994,50.82628421
1511,10.340079,32.261868,1154.7977,60.77882632
1512,10.6577,32.261868,1227.0977,64.58408947
1513,10.975321,32.261868,1228.297,64.64721053
1514,11.292942,32.261868,1254.4983,66.02622632
1515,11.610563,32.261868,1446.8967,76.15245789
1516,11.928184,32.261868,1786.9976,94.05250526
1517,12.245805,32.261868,2158.998,113.6314737
1518,12.563426,32.261868,2599.8967,136.8366684
1519,12.881047,32.261868,2798.5981,147.2946368
1520,13.198668,32.261868,2715.7966,142.9366632
1521,13.516289,32.261868,2401.7952,126.4102737
1522,13.83391,32.261868,2250.8958,118.4682
1523,14.151531,32.261868,2243.9956,118.1050316
1524,14.469152,32.261868,2256.0947,118.7418263
1525,14.786773,32.261868,2383.1946,125.4312947
1526,15.104394,32.261868,2545.3967,133.9682474
1527,15.422015,32.261868,2455.999,129.2631053
1528,20.18633,32.261868,3255.1016,171.3211368
1529,20.503951,32.261868,3221.8008,169.5684632
1530,20.821572,32.261868,2938.2026,154.6422421
1531,21.139193,32.261868,2466.597,129.8208947
1532,21.456814,32.261868,1901.4943,100.0786474
1533,21.774435,32.261868,1561.0952,82.16290526
1534,22.092056,32.261868,1332.5933,70.13648947
1535,22.409677,32.261868,1241.3956,65.33661053
1536,22.727298,32.261868,1277.6953,67.24712105
1537,23.044919,32.261868,1625.2941,85.54179474
1538,23.36254,32.261868,1901.0944,100.0576
1539,23.680161,32.261868,1943.4952,102.2892211
1540,23.997782,32.261868,2000.4935,105.2891316
1541,34.796896,32.261868,7614.5205,400.7642368
1542,35.114517,32.261868,6745.7163,355.0377
1543,35.432138,32.261868,5343.6123,281.2427526
1544,36.385001,32.261868,2401.101,126.3737368
1545,36.702622,32.261868,1947.5962,102.5050632
1546,37.020243,32.261868,1513.0978,79.63672632
1547,-9.352423,32.579489,4405.805,231.8844737
1548,-9.034802,32.579489,4255.1113,223.9532263
1549,-8.717181,32.579489,3908.5088,205.7109895
1550,-8.39956,32.579489,3683.4094,193.8636526
1551,-8.081939,32.579489,3531.1106,185.8479263
1552,-7.764318,32.579489,3663.5112,192.8163789
1553,-7.446697,32.579489,3846.1135,202.4270263
1554,-7.129076,32.579489,4203.2134,221.2217579
1555,-6.811455,32.579489,4506.6167,237.1903526
1556,-6.493834,32.579489,5008.1143,263.5849632
1557,-6.176213,32.579489,5430.032,285.7911579
1558,-5.858592,32.579489,5217.429,274.6015263
1559,-5.540971,32.579489,4847.515,255.1323684
1560,-5.22335,32.579489,4041.916,212.7324211
1561,-4.905729,32.579489,3484.6084,183.4004421
1562,-4.588108,32.579489,2923.6042,153.8739053
1563,-4.270487,32.579489,2509.4976,132.0788211
1564,-3.952866,32.579489,2317.9949,121.9997316
1565,-3.635245,32.579489,1859.8899,97.88894211
1566,-3.317624,32.579489,1495.5946,78.71550526
1567,-3.000003,32.579489,1307.1954,68.79975789
1568,-2.682382,32.579489,1292.5972,68.03143158
1569,-2.364761,32.579489,1308.697,68.87878947
1570,-2.04714,32.579489,1273.1969,67.01036316
1571,-1.729519,32.579489,1232.3958,64.86293684
1572,-1.411898,32.579489,1809.0944,95.21549474
1573,-1.094277,32.579489,2006.2928,105.5943579
1574,-0.776656,32.579489,2238.998,117.842
1575,-0.459035,32.579489,2191.3948,115.3365684
1576,-0.141414,32.579489,1971.4943,103.7628579
1577,0.176207,32.579489,1716.9949,90.36815263
1578,0.493828,32.579489,1214.5961,63.92611053
1579,0.811449,32.579489,912.79926,48.04206632
1580,1.12907,32.579489,902.199,47.48415789
1581,1.446691,32.579489,839.2999,44.17367895
1582,1.764312,32.579489,782.60004,41.18947579
1583,2.081933,32.579489,727.4996,38.28945263
1584,2.399554,32.579489,822.0995,43.26839474
1585,2.717175,32.579489,1013.09735,53.32091316
1586,3.034796,32.579489,1066.5978,56.13672632
1587,3.352417,32.579489,1093.1978,57.53672632
1588,3.670038,32.579489,1086.8975,57.20513158
1589,3.987659,32.579489,1015.69794,53.45778632
1590,4.30528,32.579489,826.89886,43.52099263
1591,4.622901,32.579489,712.4996,37.49997895
1592,4.940522,32.579489,569.1007,29.95266842
1593,5.258143,32.579489,575.7008,30.30004211
1594,5.575764,32.579489,578.7003,30.45791053
1595,5.893385,32.579489,589.90063,31.04740158
1596,6.211006,32.579489,584.9003,30.78422632
1597,6.528627,32.579489,591.00104,31.10531789
1598,6.846248,32.579489,565.7003,29.7737
1599,7.163869,32.579489,529.60065,27.87371842
1600,7.48149,32.579489,518.8005,27.30528947
1601,7.799111,32.579489,527.8003,27.77896316
1602,8.116732,32.579489,521.1007,27.42635263
1603,8.434353,32.579489,534.30035,28.12107105
1604,8.751974,32.579489,549.9007,28.94214211
1605,9.069595,32.579489,567.7006,29.87897895
1606,9.387216,32.579489,683.0995,35.95260526
1607,9.704837,32.579489,887.9,46.73157895
1608,10.022458,32.579489,1084.3986,57.07361053
1609,10.340079,32.579489,1263.6981,66.51042632
1610,10.6577,32.579489,1314.4979,69.1841
1611,10.975321,32.579489,1271.4973,66.92091053
1612,11.292942,32.579489,1434.397,75.49457895
1613,11.610563,32.579489,1556.6982,81.93148421
1614,11.928184,32.579489,1891.3976,99.54724211
1615,12.245805,32.579489,2383.8955,125.4681842
1616,12.563426,32.579489,2769.2964,145.7524421
1617,12.881047,32.579489,2989.3005,157.3316053
1618,13.198668,32.579489,3087.301,162.4895263
1619,13.516289,32.579489,3021.7986,159.0420316
1620,13.83391,32.579489,3024.2983,159.1735947
1621,14.151531,32.579489,3131.5972,164.8209053
1622,14.469152,32.579489,2956.7004,155.6158105
1623,14.786773,32.579489,2858.3022,150.4369579
1624,15.104394,32.579489,2863.8992,150.7315368
1625,20.503951,32.579489,4078.0051,214.6318474
1626,20.821572,32.579489,4257.604,224.0844211
1627,21.139193,32.579489,3785.6074,199.2424947
1628,21.456814,32.579489,3466.604,182.4528421
1629,21.774435,32.579489,2849.9036,149.9949263
1630,22.092056,32.579489,2361.3025,124.2790789
1631,22.409677,32.579489,2372.6992,124.8789053
1632,22.727298,32.579489,2378.4978,125.1840947
1633,23.044919,32.579489,2246.996,118.2629474
1634,34.796896,32.579489,7713.216,405.9587368
1635,35.114517,32.579489,7087.5166,373.0271895
1636,35.432138,32.579489,6192.0156,325.8955579
1637,35.749759,32.579489,5776.9146,304.0481368
1638,36.06738,32.579489,3960.9038,208.4686211
1639,36.385001,32.579489,3092.6016,162.7685053
1640,36.702622,32.579489,2190.5986,115.2946632
1641,37.020243,32.579489,1286.2972,67.69985263
1642,37.337864,32.579489,962.99817,50.68411421
1643,37.655485,32.579489,954.69867,50.24729842
1644,-9.034802,32.89711,4297.4116,226.1795579
1645,-8.717181,32.89711,4176.209,219.8004737
1646,-8.39956,32.89711,4099.911,215.7847895
1647,-8.081939,32.89711,4159.612,218.9269474
1648,-7.764318,32.89711,4411.314,232.1744211
1649,-7.446697,32.89711,4582.013,241.1585789
1650,-7.129076,32.89711,4698.318,247.2798947
1651,-6.811455,32.89711,4908.9126,258.3638211
1652,-6.493834,32.89711,5026.1157,264.5324053
1653,-6.176213,32.89711,5348.8154,281.5166
1654,-5.858592,32.89711,5520.0215,290.5274474
1655,-5.540971,32.89711,5809.42,305.7589474
1656,-5.22335,32.89711,5179.513,272.6059474
1657,-4.905729,32.89711,3841.3118,202.1743053
1658,-4.588108,32.89711,3155.1094,166.0583895
1659,-4.270487,32.89711,2698.9956,142.0524
1660,-3.952866,32.89711,2370.596,124.7682105
1661,-3.635245,32.89711,1991.791,104.8311053
1662,-3.317624,32.89711,1753.3945,92.28392105
1663,-3.000003,32.89711,1655.394,87.126
